xxGeoId|Geography|LEAID|Year|Iteration|CDP02_10est|CDP02_10moe|CDP02_11est|CDP02_11moe|CDP02_11pct|CDP02_11pctmoe|CDP02_12est|CDP02_12moe|CDP02_12pct|CDP02_12pctmoe|CDP02_13est|CDP02_13moe|CDP02_13pct|CDP02_13pctmoe|CDP02_14est|CDP02_14moe|CDP02_14pct|CDP02_14pctmoe|CDP02_15est|CDP02_15moe|CDP02_15pct|CDP02_15pctmoe
97000US0200525|Annette Island School District|0200525|2014-2018|105|350|56|20|17|5.7|4.9|40|18|11.4|5.1|210|34|60.0|6.5|75|28|21.4|6.6|0|9|0.0|5.6
97000US0100090|Anniston City School District|0100090|2014-2018|105|2580|325|310|124|12.0|4.6|235|106|9.1|3.9|1225|271|47.5|7.8|810|176|31.4|6.4|0|22|0.0|1.2
97000US2703180|Anoka-Hennepin Public School District|2703180|2014-2018|105|42365|1076|2140|292|5.1|0.7|2750|316|6.5|0.7|25085|865|59.2|1.2|12395|572|29.3|1.2|0|20|0.0|0.1
97000US3100010|Anselmo-Merna Public Schools|3100010|2014-2018|105|175|59|30|17|17.1|10.6|4|7|2.3|7.8|100|50|57.1|13.3|40|20|22.9|12.3|0|9|0.0|10.8
97000US3103060|Ansley Public Schools|3103060|2014-2018|105|105|40|4|4|3.8|6.9|15|13|14.3|11.3|70|31|66.7|14.6|20|12|19.0|10.5|0|9|0.0|17.3
97000US3700180|Anson County Schools|3700180|2014-2018|105|3710|260|325|154|8.8|4.0|195|79|5.3|2.1|2175|219|58.6|4.2|1020|116|27.5|2.8|0|23|0.0|0.9
97000US0900060|Ansonia School District|0900060|2014-2018|105|3145|401|65|47|2.1|1.5|300|204|9.5|6.0|1930|262|61.4|7.9|855|220|27.2|5.4|0|19|0.0|1.1
96000US0400720|Antelope Union High School District|0400720|2014-2018|105|400|124|0|17|0.0|8.4|0|17|0.0|8.4|0|17|0.0|8.4|400|124|100.0|8.4|0|17|0.0|8.4
97000US2003390|Anthony-Harper Unified School District 361|2003390|2014-2018|105|775|86|45|28|5.8|3.8|45|27|5.8|3.3|450|65|58.1|5.2|230|51|29.7|5.9|0|10|0.0|3.2
97000US5500360|Antigo School District|5500360|2014-2018|105|2430|162|95|62|3.9|2.4|145|66|6.0|2.7|1420|161|58.4|5.1|775|109|31.9|4.8|0|14|0.0|0.7
95000US1703840|Antioch Community Consolidated School District 34|1703840|2014-2018|105|3595|331|250|93|7.0|2.4|245|105|6.8|2.8|3095|296|86.1|4.1|0|20|0.0|0.8|0|20|0.0|0.8
96000US1703870|Antioch Community High School District 117|1703870|2014-2018|105|2340|238|0|23|0.0|1.2|0|23|0.0|1.2|0|23|0.0|1.2|2340|238|100.0|1.2|0|23|0.0|1.2
97000US4003060|Antlers Public Schools|4003060|2014-2018|105|980|105|85|40|8.7|3.9|60|37|6.1|3.8|595|93|60.7|6.8|240|51|24.5|4.8|0|13|0.0|2.0
97000US0400790|Apache Junction Unified District|0400790|2014-2018|105|5770|615|340|184|5.9|2.9|210|107|3.6|1.9|3625|481|62.8|5.1|1595|266|27.6|4.0|0|29|0.0|0.6
97000US1903750|Aplington-Parkersburg Community School District|1903750|2014-2018|105|805|101|75|27|9.3|3.4|50|25|6.2|3.5|485|100|60.2|7.4|195|44|24.2|5.0|0|9|0.0|2.5
97000US0600017|Apple Valley Unified School District|0600017|2014-2018|105|15120|813|0|29|0.0|0.2|1205|302|8.0|1.9|8645|666|57.2|3.5|5270|581|34.9|3.2|0|29|0.0|0.2
97000US5500390|Appleton Area School District|5500390|2014-2018|105|15520|547|1005|174|6.5|1.1|1230|242|7.9|1.5|8790|502|56.6|2.2|4495|293|29.0|1.9|0|20|0.0|0.1
97000US2903120|Appleton City R-II School District|2903120|2014-2018|105|440|109|0|11|0.0|6.1|70|47|15.9|9.2|215|63|48.9|11.6|155|69|35.2|11.9|0|11|0.0|6.1
97000US1300060|Appling County School District|1300060|2014-2018|105|3295|184|185|105|5.6|3.2|220|100|6.7|3.0|2105|193|63.9|5.3|785|99|23.8|2.6|0|21|0.0|1.2
97000US5100240|Appomattox County Public Schools|5100240|2014-2018|105|2340|147|155|69|6.6|2.9|125|84|5.3|3.5|1440|111|61.5|5.8|620|123|26.5|4.3|0|19|0.0|1.4
97000US1000080|Appoquinimink School District|1000080|2014-2018|105|12365|1044|615|278|5.0|2.1|755|273|6.1|2.1|7030|711|56.9|4.6|3965|586|32.1|3.6|0|27|0.0|0.2
95000US1703900|Aptakisic-Tripp Community Consolidated School District|1703900|2014-2018|105|2110|311|160|88|7.6|3.8|245|116|11.6|4.7|1705|242|80.8|7.4|0|17|0.0|1.3|0|17|0.0|1.3
97000US0100100|Arab City School District|0100100|2014-2018|105|1475|144|80|27|5.4|1.8|80|25|5.4|1.7|835|94|56.6|4.0|480|84|32.5|4.3|0|17|0.0|2.2
97000US4003120|Arapaho Public Schools|4003120|2014-2018|105|635|258|35|32|5.5|4.9|45|41|7.1|6.8|425|214|66.9|10.8|130|54|20.5|7.5|0|9|0.0|3.1
97000US3103090|Arapahoe Public Schools|3103090|2014-2018|105|465|111|40|30|8.6|5.6|45|24|9.7|3.8|255|56|54.8|7.2|130|39|28.0|6.0|0|9|0.0|4.2
95000US1703930|Arbor Park School District 145|1703930|2014-2018|105|1485|346|175|131|11.8|7.3|65|60|4.4|4.1|1245|277|83.8|8.0|0|17|0.0|1.8|0|17|0.0|1.8
97000US5500420|Arcadia School District|5500420|2014-2018|105|1110|141|90|50|8.1|4.1|125|60|11.3|5.1|595|109|53.6|6.4|305|51|27.5|4.7|0|12|0.0|1.6
97000US2903150|Arcadia Valley R-II School District|2903150|2014-2018|105|950|138|50|32|5.3|3.2|80|39|8.4|3.7|525|93|55.3|5.8|295|55|31.1|4.9|0|15|0.0|2.8
95000US0603000|Arcata Elementary School District|0603000|2014-2018|105|735|201|0|19|0.0|4.6|95|72|12.9|9.4|640|190|87.1|9.4|0|19|0.0|4.6|0|19|0.0|4.6
97000US2903200|Archie R-V School District|2903200|2014-2018|105|630|139|0|11|0.0|4.3|30|19|4.8|3.2|350|81|55.6|9.9|245|101|38.9|10.6|0|11|0.0|4.3
95000US0603060|Arcohe Union Elementary School District|0603060|2014-2018|105|335|130|0|12|0.0|9.9|10|12|3.0|3.6|325|129|97.0|3.6|0|12|0.0|9.9|0|12|0.0|9.9
97000US1703960|Arcola Consolidated Unit School District 306|1703960|2014-2018|105|525|110|0|11|0.0|5.1|30|26|5.7|4.6|380|92|72.4|10.7|115|61|21.9|10.3|0|11|0.0|5.1
97000US4003180|Ardmore Public Schools|4003180|2014-2018|105|3265|371|285|109|8.7|3.0|270|94|8.3|2.7|1865|260|57.1|5.0|845|161|25.9|4.3|0|15|0.0|0.6
97000US3603180|Ardsley Union Free School District|3603180|2014-2018|105|1610|202|0|17|0.0|2.0|70|48|4.3|3.0|960|224|59.6|8.5|575|116|35.7|7.9|0|17|0.0|2.0
95000US0603090|Arena Union Elementary School District|0603090|2014-2018|105|260|115|0|12|0.0|12.6|15|16|5.8|7.4|245|118|94.2|7.4|0|12|0.0|12.6|0|12|0.0|12.6
97000US2603060|Arenac Eastern School District|2603060|2014-2018|105|255|53|0|10|0.0|8.4|30|19|11.8|6.5|150|36|58.8|7.2|70|24|27.5|9.8|0|10|0.0|8.4
97000US1703990|Argenta-Oreana Community Unit School District 1|1703990|2014-2018|105|1205|280|100|66|8.3|5.3|45|34|3.7|2.6|740|176|61.4|6.6|325|115|27.0|6.3|0|15|0.0|2.3
97000US2003430|Argonia Public Schools Unified School District 359|2003430|2014-2018|105|165|58|55|40|33.3|19.1|10|11|6.1|6.4|75|33|45.5|16.7|30|16|18.2|9.0|0|10|0.0|14.0
97000US1800180|Argos Community Schools|1800180|2014-2018|105|630|115|0|11|0.0|4.6|55|26|8.7|3.9|390|80|61.9|8.2|185|68|29.4|8.2|0|11|0.0|4.6
97000US3603210|Argyle Central School District|3603210|2014-2018|105|565|107|0|12|0.0|5.6|30|31|5.3|6.1|340|96|60.2|10.7|195|65|34.5|9.7|0|12|0.0|5.6
97000US5500450|Argyle School District|5500450|2014-2018|105|375|75|25|12|6.7|3.4|20|8|5.3|2.2|205|49|54.7|5.6|130|37|34.7|6.8|0|9|0.0|4.6
97000US2003450|Arkansas City Unified School District 470|2003450|2014-2018|105|2815|234|315|136|11.2|4.5|250|95|8.9|3.4|1600|178|56.8|4.3|645|118|22.9|4.4|0|16|0.0|0.9
97000US4003210|Arkoma Public Schools|4003210|2014-2018|105|350|77|0|9|0.0|5.6|30|18|8.6|4.8|225|54|64.3|8.4|95|38|27.1|8.4|0|9|0.0|5.6
97000US3603240|Arkport Central School District|3603240|2014-2018|105|585|115|60|37|10.3|5.3|60|22|10.3|3.5|290|73|49.6|8.0|180|50|30.8|6.9|0|12|0.0|5.4
97000US3603270|Arlington Central School District|3603270|2014-2018|105|7700|455|0|28|0.0|0.4|570|148|7.4|1.9|4230|347|54.9|2.9|2900|278|37.7|3.0|0|28|0.0|0.4
97000US4700152|Arlington Community School District|4700152|2014-2018|105|3010|271|45|38|1.5|1.3|190|87|6.3|2.8|1950|229|64.8|4.6|830|168|27.6|5.1|0|19|0.0|1.2
97000US5100270|Arlington County Public Schools|5100270|2014-2018|105|24465|599|1530|292|6.3|1.1|2245|353|9.2|1.4|14900|508|60.9|1.8|5790|368|23.7|1.4|0|28|0.0|0.1
97000US3103130|Arlington Public Schools|3103130|2014-2018|105|560|109|60|34|10.7|6.5|45|25|8.0|4.5|260|76|46.4|11.2|190|86|33.9|11.7|0|9|0.0|3.5
97000US5300240|Arlington School District|5300240|2014-2018|105|5175|498|225|109|4.3|2.1|275|106|5.3|2.1|3300|460|63.8|5.8|1375|287|26.6|5.0|0|25|0.0|0.6
97000US4603720|Arlington School District 38-1|4603720|2014-2018|105|215|59|15|16|7.0|7.7|20|18|9.3|8.2|140|51|65.1|10.5|40|19|18.6|8.3|0|9|0.0|8.9
97000US2603240|Armada Area Schools|2603240|2014-2018|105|1340|174|40|29|3.0|2.1|55|34|4.1|2.4|750|142|56.0|6.7|500|100|37.3|6.8|0|14|0.0|1.7
95000US0603180|Armona Union Elementary School District|0603180|2014-2018|105|1020|281|0|17|0.0|3.4|100|67|9.8|6.4|920|268|90.2|6.4|0|17|0.0|3.4|0|17|0.0|3.4
97000US4603780|Armour School District 21-1|4603780|2014-2018|105|215|62|0|9|0.0|8.9|4|5|1.9|2.6|165|46|76.7|9.0|50|26|23.3|10.0|0|9|0.0|8.9
97000US3100073|Arnold Public Schools|3100073|2014-2018|105|165|57|4|2|2.4|5.6|15|13|9.1|8.4|115|47|69.7|10.8|35|17|21.2|9.3|0|9|0.0|11.4
97000US0691136|Aromas-San Juan Unified School District|0691136|2014-2018|105|1345|280|0|17|0.0|2.6|110|65|8.2|4.8|830|230|61.7|8.4|405|123|30.1|8.4|0|17|0.0|2.6
97000US2382001|Aroostook Unorganized Territory|2382001|2014-2018|105|115|48|0|10|0.0|17.7|0|10|0.0|17.7|80|37|69.6|14.3|35|22|30.4|14.3|0|10|0.0|17.7
97000US3500120|Artesia Public Schools|3500120|2014-2018|105|4140|377|60|57|1.4|1.4|220|127|5.3|3.0|2830|355|68.4|5.9|1030|222|24.9|4.9|0|19|0.0|0.8
97000US3103210|Arthur County Schools|3103210|2014-2018|105|90|23|10|10|11.1|10.1|10|6|11.1|7.3|50|14|55.6|7.9|20|9|22.2|8.5|0|9|0.0|19.8
95000US0603270|Arvin Union School District|0603270|2014-2018|105|3735|364|0|23|0.0|0.9|425|113|11.4|2.9|3310|351|88.6|2.9|0|23|0.0|0.9|0|23|0.0|0.9
97000US1903780|Ar-We-Va Community School District|1903780|2014-2018|105|335|87|30|17|9.0|4.5|45|20|13.4|5.8|180|58|53.7|7.6|85|30|25.4|7.2|0|9|0.0|5.8
97000US3400930|Asbury Park City School District|3400930|2014-2018|105|2445|360|215|159|8.8|6.2|80|59|3.3|2.5|1555|318|63.6|7.5|595|162|24.3|6.6|0|19|0.0|1.3
97000US2200090|Ascension Parish School District|2200090|2014-2018|105|20260|782|920|256|4.5|1.2|925|222|4.6|1.1|12500|635|61.7|2.3|5915|440|29.2|1.8|0|29|0.0|0.2
97000US2903270|Ash Grove R-IV School District|2903270|2014-2018|105|805|261|20|16|2.5|2.3|20|23|2.5|2.9|560|242|69.6|10.4|205|66|25.5|9.2|0|11|0.0|3.4
97000US2703300|Ashby Public School District|2703300|2014-2018|105|250|50|0|9|0.0|6.8|20|10|8.0|4.1|160|34|64.0|6.9|75|24|30.0|7.3|0|9|0.0|6.8
97000US3700210|Ashe County Schools|3700210|2014-2018|105|3545|204|290|118|8.2|3.0|185|96|5.2|2.7|2140|152|60.4|4.6|930|133|26.2|3.0|0|23|0.0|1.0
97000US3700240|Asheboro City Schools|3700240|2014-2018|105|4350|419|0|23|0.0|0.8|315|157|7.2|3.4|2630|359|60.5|5.8|1405|233|32.3|4.7|0|23|0.0|0.8
97000US4003300|Asher Public Schools|4003300|2014-2018|105|220|49|4|5|1.8|2.0|15|12|6.8|5.4|110|33|50.0|10.4|90|27|40.9|9.6|0|9|0.0|8.7
97000US3700270|Asheville City Schools|3700270|2014-2018|105|3930|482|0|26|0.0|0.9|345|129|8.8|3.1|2205|430|56.1|6.3|1380|264|35.1|6.8|0|26|0.0|0.9
95000US0900090|Ashford School District|0900090|2014-2018|105|390|95|65|66|16.7|16.3|35|34|9.0|8.0|285|88|73.1|16.6|0|12|0.0|8.6|0|12|0.0|8.6
95000US3000008|Ashland Elementary School District|3000008|2014-2018|105|155|84|4|7|2.6|3.7|15|16|9.7|8.1|140|71|90.3|10.0|0|10|0.0|13.5|0|10|0.0|13.5
97000US2100150|Ashland Independent School District|2100150|2014-2018|105|3125|318|205|85|6.6|2.5|260|81|8.3|2.4|1685|186|53.9|4.9|975|195|31.2|4.6|0|21|0.0|1.0
97000US5500510|Ashland School District|5500510|2014-2018|105|2040|121|80|32|3.9|1.5|115|38|5.6|1.9|1290|111|63.2|3.8|555|71|27.2|3.1|0|14|0.0|0.9
97000US2003510|Ashland Unified School District 220|2003510|2014-2018|105|135|45|10|12|7.4|8.5|10|9|7.4|6.5|80|32|59.3|12.7|35|19|25.9|10.4|0|10|0.0|16.8
97000US3100034|Ashland-Greenwood Public Schools|3100034|2014-2018|105|885|121|75|42|8.5|4.4|45|23|5.1|2.6|530|79|59.9|6.8|240|79|27.1|7.2|0|13|0.0|2.2
97000US2603480|Ashley Community Schools|2603480|2014-2018|105|315|72|0|10|0.0|6.9|20|16|6.3|5.3|200|58|63.5|7.3|95|27|30.2|9.0|0|10|0.0|6.9
97000US5500540|Ashwaubenon School District|5500540|2014-2018|105|2340|312|140|85|6.0|3.7|45|33|1.9|1.5|1365|252|58.3|6.3|790|173|33.8|6.2|0|14|0.0|0.7
97000US5300280|Asotin-Anatone School District|5300280|2014-2018|105|350|123|25|20|7.1|6.5|0|12|0.0|8.9|155|81|44.3|15.6|170|84|48.6|16.1|0|12|0.0|8.9
97000US2200120|Assumption Parish School District|2200120|2014-2018|105|3420|271|175|102|5.1|2.8|245|120|7.2|3.5|2185|212|63.9|5.3|810|147|23.7|3.7|0|23|0.0|1.0
97000US0603300|Atascadero Unified School District|0603300|2014-2018|105|4985|631|0|26|0.0|0.7|370|141|7.4|2.8|3250|495|65.2|5.2|1365|300|27.4|4.8|0|26|0.0|0.7
97000US2003540|Atchison Public Schools Unified School District 409|2003540|2014-2018|105|1460|269|120|58|8.2|3.9|105|96|7.2|6.2|925|207|63.4|8.8|310|95|21.2|5.6|0|16|0.0|1.7
97000US2603510|Athens Area Schools|2603510|2014-2018|105|770|190|0|10|0.0|2.9|55|33|7.1|3.9|490|154|63.6|8.0|225|65|29.2|7.4|0|10|0.0|2.9
97000US0100120|Athens City School District|0100120|2014-2018|105|3220|447|0|22|0.0|1.0|250|124|7.8|3.7|1960|318|60.9|6.6|1010|256|31.4|6.0|0|22|0.0|1.0
95000US4700120|Athens City Schools|4700120|2014-2018|105|1405|219|200|98|14.2|6.4|50|44|3.6|3.1|1150|197|81.9|7.1|0|19|0.0|2.5|0|19|0.0|2.5
97000US5500570|Athens School District|5500570|2014-2018|105|360|59|45|14|12.5|4.0|30|18|8.3|4.9|140|37|38.9|8.0|145|31|40.3|7.0|0|9|0.0|4.7
97000US2603540|Atherton Community Schools|2603540|2014-2018|105|1205|296|0|14|0.0|1.8|35|33|2.9|2.9|780|206|64.7|8.9|390|151|32.4|8.2|0|14|0.0|1.8
97000US1300090|Atkinson County School District|1300090|2014-2018|105|1700|112|110|45|6.5|2.5|150|82|8.8|4.8|945|101|55.6|5.9|495|86|29.1|4.4|0|19|0.0|2.3
97000US2903480|Atlanta C-3 Schools|2903480|2014-2018|105|305|92|0|11|0.0|8.6|10|8|3.3|3.8|240|76|78.7|7.1|55|27|18.0|7.0|0|11|0.0|8.6
97000US1300120|Atlanta City School District|1300120|2014-2018|105|54440|1812|3815|536|7.0|1.0|4680|611|8.6|1.0|32975|1266|60.6|1.5|12970|916|23.8|1.5|0|31|0.0|0.1
97000US2603570|Atlanta Community Schools|2603570|2014-2018|105|305|68|0|10|0.0|7.1|20|21|6.6|7.1|195|48|63.9|8.9|90|35|29.5|8.9|0|10|0.0|7.1
97000US3400960|Atlantic City School District|3400960|2014-2018|105|6580|540|540|177|8.2|2.4|420|159|6.4|2.2|3865|380|58.7|3.8|1755|234|26.7|3.3|0|25|0.0|0.5
97000US1903930|Atlantic Community School District|1903930|2014-2018|105|1355|122|135|65|10.0|4.9|100|61|7.4|4.6|695|105|51.3|5.9|425|93|31.4|5.6|0|13|0.0|1.5
97000US4003360|Atoka Public Schools|4003360|2014-2018|105|825|100|45|31|5.5|3.7|70|37|8.5|4.2|545|81|66.1|7.1|160|52|19.4|5.7|0|9|0.0|2.4
97000US2800510|Attala County School District|2800510|2014-2018|105|1390|200|95|56|6.8|3.9|100|53|7.2|3.6|865|153|62.2|7.4|330|96|23.7|5.8|0|18|0.0|2.7
97000US0100180|Attalla City School District|0100180|2014-2018|105|1200|350|90|67|7.5|6.1|100|93|8.3|8.0|865|377|72.1|16.6|150|117|12.5|10.7|0|17|0.0|2.7
97000US3603420|Attica Central School District|3603420|2014-2018|105|1245|193|50|33|4.0|2.7|20|18|1.6|1.4|780|146|62.7|6.0|395|95|31.7|5.8|0|19|0.0|2.6
97000US1800210|Attica Consolidated School Corporation|1800210|2014-2018|105|695|92|85|46|12.2|6.5|85|43|12.2|5.9|350|79|50.4|8.3|170|60|24.5|8.6|0|11|0.0|4.2
97000US2003570|Attica Unified School District 511|2003570|2014-2018|105|215|50|15|13|7.0|6.1|10|16|4.7|7.2|140|40|65.1|7.8|50|20|23.3|8.1|0|10|0.0|11.0
95000US0603420|Atwater Elementary School District|0603420|2014-2018|105|4675|441|0|26|0.0|0.7|565|133|12.1|3.1|4110|467|87.9|3.1|0|26|0.0|0.7|0|26|0.0|0.7
97000US2603600|Au Gres-Sims School District|2603600|2014-2018|105|340|52|0|10|0.0|6.4|30|11|8.8|4.7|195|46|57.4|7.4|120|27|35.3|7.5|0|10|0.0|6.4
97000US3603480|Auburn City School District|3603480|2014-2018|105|4265|375|260|112|6.1|2.5|315|115|7.4|2.6|2335|309|54.7|5.4|1355|211|31.8|4.5|0|25|0.0|0.8
97000US0100210|Auburn City School District|0100210|2014-2018|105|7935|616|465|155|5.9|1.9|635|215|8.0|2.7|4495|473|56.6|4.3|2335|406|29.4|4.2|0|28|0.0|0.4
97000US3103330|Auburn Public Schools|3103330|2014-2018|105|770|93|55|37|7.1|4.6|55|37|7.1|4.7|425|64|55.2|6.6|235|49|30.5|4.7|0|13|0.0|2.6
97000US5300300|Auburn School District|5300300|2014-2018|105|15465|811|600|157|3.9|1.0|1250|244|8.1|1.6|9515|681|61.5|2.9|4100|499|26.5|2.6|0|28|0.0|0.2
95000US0603480|Auburn Union Elementary School District|0603480|2014-2018|105|2775|422|0|26|0.0|1.3|285|120|10.3|4.0|2490|386|89.7|4.0|0|26|0.0|1.3|0|26|0.0|1.3
97000US5500600|Auburndale School District|5500600|2014-2018|105|770|90|50|18|6.5|2.2|40|15|5.2|2.1|505|73|65.6|4.2|175|32|22.7|3.6|0|9|0.0|2.2
97000US2003200|Auburn-Washburn Unified School District 437|2003200|2014-2018|105|6005|560|265|84|4.4|1.3|445|140|7.4|2.2|3545|415|59.0|3.6|1750|254|29.1|3.8|0|22|0.0|0.4
97000US1903960|Audubon Community School District|1903960|2014-2018|105|495|64|25|17|5.1|3.5|15|13|3.0|2.6|310|47|62.6|6.1|145|35|29.3|6.0|0|9|0.0|4.0
97000US5100300|Augusta County Public Schools|5100300|2014-2018|105|9735|460|350|140|3.6|1.4|730|160|7.5|1.7|5675|349|58.3|2.7|2980|286|30.6|2.3|0|28|0.0|0.3
97000US2100180|Augusta Independent School District|2100180|2014-2018|105|235|90|0|11|0.0|12.0|4|7|1.7|2.7|165|66|70.2|14.3|65|46|27.7|14.4|0|11|0.0|12.0
97000US5500630|Augusta School District|5500630|2014-2018|105|660|105|35|16|5.3|2.7|40|24|6.1|3.2|400|73|60.6|7.0|185|53|28.0|6.3|0|9|0.0|2.6
97000US2003630|Augusta Unified School District 402|2003630|2014-2018|105|2360|315|95|47|4.0|2.1|135|82|5.7|3.4|1505|294|63.8|6.7|625|153|26.5|6.7|0|16|0.0|1.1
97000US3103360|Aurora Public Schools|3103360|2014-2018|105|1380|104|90|59|6.5|4.2|70|35|5.1|2.7|815|79|59.1|4.7|400|59|29.0|3.6|0|13|0.0|1.4
97000US2703450|Austin Public School District|2703450|2014-2018|105|5425|271|435|139|8.0|2.4|555|142|10.2|2.6|2990|222|55.1|3.5|1445|146|26.6|2.3|0|16|0.0|0.3
97000US0100240|Autauga County School District|0100240|2014-2018|105|8665|438|0|28|0.0|0.4|960|220|11.1|2.5|5110|385|59.0|3.0|2590|203|29.9|2.0|0|28|0.0|0.4
95000US4003450|Avant Public School|4003450|2014-2018|105|245|75|15|11|6.1|4.6|15|11|6.1|4.4|140|59|57.1|10.6|75|26|30.6|8.8|0|9|0.0|7.8
97000US3600016|Averill Park Central School District|3600016|2014-2018|105|2270|300|0|19|0.0|1.4|165|77|7.3|3.5|1255|246|55.3|7.0|850|188|37.4|6.7|0|19|0.0|1.4
97000US3700300|Avery County Schools|3700300|2014-2018|105|1885|106|80|54|4.2|2.9|105|68|5.6|3.6|1050|124|55.7|6.4|655|100|34.7|4.6|0|19|0.0|1.8
97000US3603630|Avoca Central School District|3603630|2014-2018|105|395|94|15|17|3.8|4.3|35|20|8.9|5.3|205|66|51.9|11.7|145|57|36.7|11.8|0|12|0.0|7.9
97000US3603660|Avon Central School District|3603660|2014-2018|105|980|211|0|17|0.0|3.3|25|27|2.6|2.8|715|173|73.0|9.1|240|104|24.5|8.8|0|17|0.0|3.3
97000US1800270|Avon Community School Corporation|1800270|2014-2018|105|9045|774|0|27|0.0|0.3|480|160|5.3|1.8|5670|626|62.7|4.3|2895|453|32.0|4.0|0|27|0.0|0.3
97000US0900120|Avon School District|0900120|2014-2018|105|3305|326|85|48|2.6|1.5|285|120|8.6|3.9|1800|263|54.5|5.8|1130|232|34.2|5.2|0|19|0.0|1.1
95000US0400960|Avondale Elementary District|0400960|2014-2018|105|7355|791|660|289|9.0|3.4|710|252|9.7|3.3|5985|624|81.4|4.4|0|26|0.0|0.5|0|26|0.0|0.5
97000US2603690|Avondale School District|2603690|2014-2018|105|3510|352|0|18|0.0|0.6|245|90|7.0|2.5|2090|266|59.5|4.4|1175|181|33.5|4.1|0|18|0.0|0.6
97000US2200150|Avoyelles Parish School District|2200150|2014-2018|105|6525|326|600|156|9.2|2.2|355|137|5.4|2.1|3900|248|59.8|3.2|1665|195|25.5|2.6|0|26|0.0|0.5
97000US3103420|Axtell Community Schools|3103420|2014-2018|105|265|67|20|14|7.5|5.2|20|13|7.5|4.4|155|47|58.5|9.3|65|35|24.5|11.4|0|9|0.0|7.3
97000US2500542|Ayer-Shirley School District|2500542|2014-2018|105|1730|289|150|121|8.7|7.2|130|103|7.5|5.5|1120|212|64.7|7.8|330|146|19.1|7.1|0|19|0.0|2.0
97000US3500150|Aztec Municipal Schools|3500150|2014-2018|105|2835|414|170|80|6.0|2.9|275|144|9.7|4.6|1620|347|57.1|9.4|775|241|27.3|7.3|0|19|0.0|1.1
97000US0603600|Azusa Unified School District|0603600|2014-2018|105|10550|688|0|29|0.0|0.3|825|175|7.8|1.5|6430|527|60.9|2.6|3295|360|31.2|3.0|0|29|0.0|0.3
97000US3603720|Babylon Union Free School District|3603720|2014-2018|105|1350|182|0|19|0.0|2.4|55|31|4.1|2.5|790|161|58.5|6.7|505|100|37.4|6.3|0|19|0.0|2.4
97000US1300150|Bacon County School District|1300150|2014-2018|105|1985|141|255|95|12.8|4.6|125|58|6.3|2.9|1155|132|58.2|5.3|450|100|22.7|5.2|0|21|0.0|2.0
97000US2600017|Bad Axe Public Schools|2600017|2014-2018|105|815|109|0|14|0.0|2.7|70|32|8.6|3.7|520|86|63.8|6.0|225|57|27.6|6.0|0|14|0.0|2.7
97000US2703540|Badger Public School District|2703540|2014-2018|105|225|42|25|13|11.1|4.6|15|10|6.7|4.3|130|32|57.8|7.0|55|15|24.4|6.4|0|9|0.0|7.5
97000US2703570|Bagley Public School District|2703570|2014-2018|105|1220|76|105|28|8.6|2.3|65|24|5.3|2.0|745|61|61.1|3.7|305|35|25.0|2.4|0|12|0.0|1.4
97000US5300330|Bainbridge Island School District|5300330|2014-2018|105|4155|441|250|180|6.0|4.3|175|96|4.2|2.2|2540|385|61.1|5.4|1195|179|28.8|4.3|0|22|0.0|0.8
97000US3603810|Bainbridge-Guilford Central School District|3603810|2014-2018|105|910|193|55|31|6.0|3.6|80|44|8.8|4.0|520|141|57.1|7.4|255|83|28.0|8.6|0|17|0.0|3.5
97000US2200040|Baker City School District|2200040|2014-2018|105|2245|407|160|123|7.1|5.4|245|174|10.9|7.2|1260|335|56.1|11.9|580|282|25.8|12.2|0|19|0.0|1.5
97000US1300180|Baker County School District|1300180|2014-2018|105|440|120|35|24|8.0|5.7|30|26|6.8|5.2|210|82|47.7|11.0|165|70|37.5|13.5|0|13|0.0|8.7
97000US1200060|Baker County School District|1200060|2014-2018|105|5005|203|225|123|4.5|2.4|425|179|8.5|3.7|3180|254|63.5|4.2|1175|152|23.5|2.8|0|25|0.0|0.8
95000US0603630|Bakersfield City School District|0603630|2014-2018|105|31670|1306|0|29|0.0|0.1|4045|480|12.8|1.4|27625|1225|87.2|1.4|0|29|0.0|0.1|0|29|0.0|0.1
97000US2003720|Baldwin City Unified School District 348|2003720|2014-2018|105|1370|292|45|51|3.3|3.9|65|46|4.7|3.3|765|222|55.8|8.6|495|147|36.1|8.2|0|15|0.0|1.8
97000US2603810|Baldwin Community Schools|2603810|2014-2018|105|640|95|0|14|0.0|3.5|40|20|6.3|2.9|380|82|59.4|6.7|220|43|34.4|6.8|0|14|0.0|3.5
97000US1300210|Baldwin County School District|1300210|2014-2018|105|6265|351|435|196|6.9|3.0|635|211|10.1|3.4|3665|307|58.5|4.8|1530|260|24.4|3.3|0|28|0.0|0.6
97000US0100270|Baldwin County School District|0100270|2014-2018|105|29515|873|1150|308|3.9|1.0|1615|301|5.5|1.0|18365|791|62.2|1.8|8390|471|28.4|1.4|0|28|0.0|0.1
97000US0603690|Baldwin Park Unified School District|0603690|2014-2018|105|12955|599|0|29|0.0|0.3|990|165|7.6|1.3|7830|483|60.4|2.4|4130|383|31.9|2.4|0|29|0.0|0.3
97000US3603840|Baldwin Union Free School District|3603840|2014-2018|105|4165|422|0|25|0.0|0.8|295|144|7.1|3.4|2400|309|57.6|4.7|1465|240|35.2|4.1|0|25|0.0|0.8
